client_id,annual_income,ccavg_income_ratio,ccavg_spend,credit_card_with_bank,digital_user,dti_z,education_level,exp_age_gap,experience_years,family_size,has_invest_acct,has_personal_loan,income_per_person_z,mortgage_balance_z,online_banking,securities_acct,risk_grade
4219,43,0.0046511627906976,0.2,1,1,-0.5587100507954694,2,25,27,4,0,0,-0.8014411718973159,-0.5555239265453629,0,0,B
4220,30,0.0133333333333333,0.4,0,0,-0.5587100507954694,2,24,34,3,0,0,-0.8204397020195144,-0.5555239265453629,0,0,B
4221,39,0.0025641025641025,0.1,0,1,-0.5587100507954694,3,24,30,4,1,0,-0.8267725453935806,-0.5555239265453629,1,1,B
4222,83,0.0048192771084337,0.4,0,1,1.150028148897206,3,26,22,2,0,0,-0.0225014368871737,1.8829337713747696,1,0,D
4223,58,0.0120689655172413,0.7,0,0,1.6400549198741443,2,26,25,3,0,0,-0.5840135493877098,1.6371215034392723,0,0,C
4224,8,0.0625,0.5,1,1,-0.5587100507954694,2,27,26,1,0,0,-0.871102449012044,-0.5555239265453629,0,0,A
4225,39,0.0256410256410256,1.0,1,1,-0.5587100507954694,3,30,27,3,1,0,-0.74444558153072,-0.5555239265453629,0,1,A
4226,204,0.0431372549019607,8.8,0,1,-0.5587100507954694,1,25,18,2,0,0,1.5100466596368456,-0.5555239265453629,1,0,D
4227,45,0.04,1.8,0,0,-0.5587100507954694,1,24,13,1,0,0,0.066158370349753,-0.5555239265453629,0,0,A
4228,111,0.0342342342342342,3.8,0,0,-0.5587100507954694,1,25,7,1,1,0,1.7380290211032288,-0.5555239265453629,0,1,D
4229,83,0.0240963855421686,2.0,0,0,0.4610208103114498,2,24,10,2,0,0,-0.0225014368871737,0.8996846996327807,0,0,D
4230,83,0.036144578313253,3.0,0,0,-0.5587100507954694,3,30,24,1,0,0,1.0287505632078149,-0.5555239265453629,0,0,D
4231,115,0.0243478260869565,2.8,1,1,0.445802735180947,1,26,36,2,0,0,0.3828005390530627,1.4306391983734548,1,0,D
4232,60,0.03,1.8,0,1,1.604887826920236,3,24,32,1,0,0,0.4461289727937247,1.676451466308952,1,0,C
4233,53,0.0339622641509433,1.8,0,0,-0.5587100507954694,1,24,15,1,0,0,0.2688093583198713,-0.5555239265453629,0,0,B
4234,134,0.0246268656716417,3.3,0,1,-0.5587100507954694,1,25,7,2,0,0,0.6234485872675782,-0.5555239265453629,1,0,C
4235,91,0.0087912087912087,0.8,0,1,-0.5587100507954694,3,26,24,1,0,0,1.231401551177933,-0.5555239265453629,1,0,D
4236,91,0.0021978021978021,0.2,0,1,-0.5587100507954694,1,26,1,2,0,0,0.0788240570978853,-0.5555239265453629,1,0,B
4237,128,0.03046875,3.9,1,1,-0.5587100507954694,1,25,12,2,0,0,0.5474544667787838,-0.5555239265453629,1,0,D
4238,78,0.0564102564102564,4.4,0,0,-0.5587100507954694,1,26,34,3,1,0,-0.4151377260792779,-0.5555239265453629,0,1,D
4239,161,0.0472049689440993,7.6,0,1,1.0894297394911543,1,24,19,2,0,0,0.9654221294671528,4.006751766337466,1,0,D
4240,60,0.0366666666666666,2.2,0,1,-0.5587100507954694,3,26,36,3,0,0,-0.5671259670568666,-0.5555239265453629,1,0,A
4241,161,0.0254658385093167,4.1,0,0,1.2492708829456762,1,25,14,1,1,0,3.004597695916468,4.449213848621361,0,1,D
4242,40,0.05,2.0,1,1,-0.5587100507954694,2,25,9,4,0,0,-0.8204397020195144,-0.5555239265453629,1,0,B
4243,68,0.0029411764705882,0.2,0,1,-0.5587100507954694,2,25,21,1,0,0,0.648779960763843,-0.5555239265453629,1,0,B
4244,74,0.0094594594594594,0.7,0,1,-0.5587100507954694,1,24,22,3,0,0,-0.4489128907409642,-0.5555239265453629,1,0,A
4245,55,0.0363636363636363,2.0,0,1,0.4082804303942492,2,25,26,3,0,0,-0.6093449228839746,0.3588977101746868,1,0,A
4246,145,0.0241379310344827,3.5,1,1,-0.5587100507954694,1,24,20,1,0,0,2.599295719976231,-0.5555239265453629,0,0,C
4247,24,0.0625,1.5,0,0,-0.5587100507954694,2,25,35,1,0,0,-0.4658004730718074,-0.5555239265453629,0,0,B
4248,10,0.08,0.8,0,1,-0.5587100507954694,2,26,39,1,0,0,-0.8204397020195144,-0.5555239265453629,1,0,A
4249,138,0.0282608695652173,3.9,0,1,-0.5587100507954694,1,25,33,2,1,0,0.6741113342601078,-0.5555239265453629,1,1,C
4250,63,0.0333333333333333,2.1,0,1,-0.5587100507954694,3,25,12,4,0,0,-0.6747843044159919,-0.5555239265453629,1,0,B
4251,54,0.0018518518518518,0.1,1,1,-0.5587100507954694,3,24,28,4,0,0,-0.7317798947825876,-0.5555239265453629,0,0,B
4252,62,0.014516129032258,0.9,0,1,-0.5587100507954694,3,26,16,3,0,0,-0.5502383847260234,-0.5555239265453629,1,0,B
4253,81,0.0012345679012345,0.1,0,0,-0.5587100507954694,3,25,29,1,0,0,0.9780878162152852,-0.5555239265453629,0,0,A
4254,61,0.0491803278688524,3.0,1,1,-0.5587100507954694,2,26,28,3,0,0,-0.5586821758914451,-0.5555239265453629,1,0,D
4255,68,0.0235294117647058,1.6,0,1,-0.5587100507954694,3,24,27,1,0,0,0.648779960763843,-0.5555239265453629,1,0,C
4256,78,0.0358974358974358,2.8,0,1,-0.5587100507954694,1,24,35,2,0,0,-0.0858298706278357,-0.5555239265453629,1,0,C
4257,165,0.046060606060606,7.6,0,0,-0.0145612853948033,1,24,17,2,0,0,1.0160848764596824,0.9881771160895598,0,0,D
4258,48,0.0458333333333333,2.2,1,1,-0.5587100507954694,2,26,17,3,0,0,-0.6684514610419258,-0.5555239265453629,0,0,B
4259,155,0.0464516129032258,7.2,0,1,-0.5587100507954694,2,26,26,3,0,1,0.2350341936581848,-0.5555239265453629,1,0,D
4260,158,0.0234177215189873,3.7,1,1,0.3497766507714331,3,26,26,2,0,1,0.9274250692227556,1.9124312435270288,0,0,D
4261,52,0.0269230769230769,1.4,0,1,-0.5587100507954694,1,26,31,1,0,0,0.2434779848236065,-0.5555239265453629,1,0,B
4262,18,0.0444444444444444,0.8,0,0,-0.5587100507954694,1,25,28,4,0,0,-0.9597622562489708,-0.5555239265453629,0,0,C
4263,42,0.0404761904761904,1.7,0,0,-0.5587100507954694,1,25,33,4,0,0,-0.807774015271382,-0.5555239265453629,0,0,C
4264,18,0.0111111111111111,0.2,0,0,-0.5587100507954694,3,26,33,2,0,0,-0.8457710755157792,-0.5555239265453629,0,0,A
4265,40,0.0075,0.3,1,1,-0.5587100507954694,1,26,31,2,1,0,-0.5671259670568666,-0.5555239265453629,1,1,B
4266,44,0.0136363636363636,0.6,0,1,-0.5587100507954694,2,25,2,4,1,0,-0.7951083285232496,-0.5555239265453629,1,1,A
4267,11,0.0181818181818181,0.2,1,1,3.9643099418661176,1,26,16,1,0,0,-0.7951083285232496,0.2999027658701675,0,0,A
4268,194,0.029381443298969,5.7,0,1,-0.5587100507954694,2,26,26,2,0,1,1.3833897921555218,-0.5555239265453629,1,0,D
4269,108,0.0222222222222222,2.4,0,1,-0.5587100507954694,2,26,23,2,0,0,0.294140731816136,-0.5555239265453629,1,0,D
4270,12,0.0416666666666666,0.5,0,0,-0.5587100507954694,2,24,23,4,0,0,-0.997759316493368,-0.5555239265453629,0,0,C
4271,19,0.0789473684210526,1.5,1,1,2.2705716627024626,1,26,19,3,0,0,-0.913321404839152,0.3687302008921067,1,0,B
4272,150,0.0422,6.33,0,0,-0.5587100507954694,1,24,1,1,0,0,2.7259525874575554,-0.5555239265453629,0,0,C
4273,89,0.0213483146067415,1.9,0,1,-0.5587100507954694,3,25,22,4,0,0,-0.5101303766902708,-0.5555239265453629,1,0,D
4274,83,0.0457831325301204,3.8,1,1,-0.5587100507954694,3,25,19,2,1,0,-0.0225014368871737,-0.5555239265453629,0,1,D
4275,79,0.0253164556962025,2.0,0,1,-0.5587100507954694,2,27,3,4,0,0,-0.5734588104309328,-0.5555239265453629,1,0,A
4276,102,0.0333333333333333,3.4,0,0,-0.5587100507954694,2,25,38,4,0,0,-0.4278034128274103,-0.5555239265453629,0,0,D
4277,155,0.0470967741935483,7.3,1,1,-0.5587100507954694,1,26,24,1,0,0,2.852609454938879,-0.5555239265453629,1,0,C
4278,138,0.0253623188405797,3.5,0,1,-0.5587100507954694,1,24,16,1,0,0,2.421976105502378,-0.5555239265453629,1,0,C
4279,51,0.0333333333333333,1.7,1,1,-0.5587100507954694,1,25,31,3,0,0,-0.643120087545661,-0.5555239265453629,1,0,A
4280,80,0.0225,1.8,1,1,0.0560567470576715,2,24,15,2,0,0,-0.0604984971315709,0.2900702751527476,1,0,A
4281,135,0.0244444444444444,3.3,1,1,-0.5587100507954694,1,24,18,2,1,0,0.6361142740157106,-0.5555239265453629,1,1,D
4282,34,0.0441176470588235,1.5,1,1,2.1661113240939653,2,27,1,4,0,0,-0.8584367622639116,1.0373395696766592,0,0,B
4283,195,0.0324615384615384,6.33,0,1,-0.5587100507954694,3,26,0,3,1,1,0.5727858402750486,-0.5555239265453629,1,1,D
4284,62,0.0354838709677419,2.2,1,1,1.4428562677961525,3,26,32,3,1,0,-0.5502383847260234,1.578126559134753,1,0,C
4285,173,0.0190751445086705,3.3,0,0,0.2445609903569072,1,25,13,2,0,0,1.1174103704447416,1.8337713177876704,0,0,C
4286,149,0.0483221476510067,7.2,0,1,-0.5587100507954694,1,26,-3,2,0,0,0.8134338884895641,-0.5555239265453629,1,0,D
4287,20,0.01,0.2,1,1,3.187078345425994,1,24,29,1,0,0,-0.5671259670568666,0.7325323574366427,1,0,A
4288,42,0.0595238095238095,2.5,1,1,-0.5587100507954694,1,26,28,4,0,0,-0.807774015271382,-0.5555239265453629,1,0,B
4289,28,0.0214285714285714,0.6,1,1,-0.5587100507954694,3,25,17,1,0,0,-0.3644749790867483,-0.5555239265453629,0,0,A
4290,95,0.02,1.9,0,1,-0.5587100507954694,2,26,28,1,0,0,1.3327270451629922,-0.5555239265453629,1,0,D
4291,95,0.0,0.0,0,1,-0.5587100507954694,3,24,42,2,0,0,0.1294868040904149,-0.5555239265453629,1,0,D
4292,34,0.0029411764705882,0.1,0,1,1.526955692947061,1,25,21,1,0,0,-0.2124867381091596,0.6637049224147035,1,0,B
4293,191,0.0225130890052356,4.3,0,0,0.055083659468229,3,26,37,2,0,1,1.3453927319111243,1.4601366705257144,0,0,D
4294,41,0.0365853658536585,1.5,1,1,1.8543280893881584,1,25,38,2,0,0,-0.5544602803087342,1.145496967568278,1,0,A
4295,150,0.0493333333333333,7.4,0,1,1.275105947761807,1,24,34,1,0,0,2.7259525874575554,4.173904108533604,1,0,C
4296,91,0.0,0.0,0,0,0.3588054359058706,3,24,41,2,0,0,0.0788240570978853,0.880019718197941,0,0,D
4297,84,0.0261904761904761,2.2,0,1,-0.5587100507954694,2,26,9,4,0,0,-0.5417945935606018,-0.5555239265453629,1,0,C
4298,73,0.0465753424657534,3.4,0,1,0.5380386169259672,1,24,9,4,0,0,-0.61145587067533,0.8210247738934217,1,0,D
4299,122,0.0024590163934426,0.3,0,1,-0.5587100507954694,1,24,19,1,0,0,2.016674129562141,-0.5555239265453629,1,0,C
4300,73,0.0356164383561643,2.6,0,1,0.4832011835398954,2,25,5,1,0,0,0.7754368282451669,0.7521973388714824,1,0,D
4301,20,0.015,0.3,0,1,-0.5587100507954694,3,24,37,2,0,0,-0.8204397020195144,-0.5555239265453629,1,0,B
4302,130,0.0084615384615384,1.1,0,1,0.6774221151918838,1,25,24,4,1,1,-0.2504837983535568,2.207405965049626,1,0,D
4303,85,0.04,3.4,0,0,-0.5587100507954694,3,25,27,3,0,1,-0.3560311879213267,-0.5555239265453629,0,0,D
4304,134,0.0246268656716417,3.3,1,1,-0.5587100507954694,1,24,21,2,0,0,0.6234485872675782,-0.5555239265453629,1,0,C
4305,98,0.0183673469387755,1.8,0,1,-0.0918724254679774,2,25,39,3,0,0,-0.246261902770846,0.2310753308482283,1,0,C
4306,54,0.0296296296296296,1.6,0,0,-0.5587100507954694,3,25,1,2,1,0,-0.3898063525830131,-0.5555239265453629,0,1,C
4307,41,0.048780487804878,2.0,0,1,-0.5587100507954694,1,24,11,3,0,0,-0.727557999199877,-0.5555239265453629,1,0,A
4308,128,0.046875,6.0,0,1,-0.5587100507954694,3,26,19,4,0,1,-0.2631494851016892,-0.5555239265453629,1,0,D
4309,132,0.0196969696969697,2.6,0,0,0.7756674949322785,1,24,20,3,0,1,0.0408269968534882,2.472883214419963,0,0,D
4310,188,0.0154255319148936,2.9,0,1,-0.5587100507954694,3,26,8,1,0,1,3.688544780315617,-0.5555239265453629,1,0,D
4311,170,0.0358823529411764,6.1,1,1,-0.5587100507954694,2,24,41,4,1,1,0.002829936609091,-0.5555239265453629,1,0,D
4312,14,0.0642857142857143,0.9,0,0,3.9754503851977967,3,24,8,3,0,0,-0.95554036066626,0.5358825430882449,0,0,B
4313,93,0.0301075268817204,2.8,0,1,-0.5587100507954694,3,26,15,1,0,0,1.2820642981704626,-0.5555239265453629,1,0,D
4314,79,0.0341772151898734,2.7,1,1,-0.5587100507954694,2,24,28,1,0,0,0.9274250692227556,-0.5555239265453629,1,0,C
4315,79,0.0278481012658227,2.2,0,0,-0.5587100507954694,2,26,9,4,0,0,-0.5734588104309328,-0.5555239265453629,0,0,C
4316,62,0.0290322580645161,1.8,0,1,0.5389230916580007,3,25,26,4,0,0,-0.6811171477900582,0.614542468827604,1,0,B
4317,95,0.0021052631578947,0.2,0,1,-0.5587100507954694,1,24,6,2,1,0,0.1294868040904149,-0.5555239265453629,1,1,D
4318,60,0.0216666666666666,1.3,0,1,-0.5587100507954694,3,25,33,4,0,0,-0.6937828345381906,-0.5555239265453629,1,0,A
4319,75,0.02,1.5,1,1,-0.5587100507954694,2,26,23,1,0,0,0.8260995752376965,-0.5555239265453629,0,0,A
4320,85,0.0011764705882352,0.1,1,1,-0.5587100507954694,2,25,38,4,0,0,-0.5354617501865356,-0.5555239265453629,0,0,A
4321,143,0.0286713286713286,4.1,0,1,-0.5587100507954694,1,25,15,1,0,0,2.5486329729837016,-0.5555239265453629,1,0,C
4322,34,0.0588235294117647,2.0,1,1,1.3251170725848804,2,27,0,1,0,0,-0.2124867381091596,0.5457150338056648,0,0,C
4323,44,0.0386363636363636,1.7,0,0,-0.5587100507954694,1,24,14,2,0,0,-0.516463220064337,-0.5555239265453629,0,0,A
4324,31,0.0290322580645161,0.9,0,1,2.2268799409772027,2,24,28,4,1,0,-0.8774352923861102,0.9291821717850404,1,1,C
4325,13,0.0615384615384615,0.8,0,1,4.324231957197278,1,25,24,4,0,0,-0.9914264731193018,0.5358825430882449,1,0,A
4326,52,0.0288461538461538,1.5,1,1,-0.5587100507954694,1,24,35,4,0,0,-0.74444558153072,-0.5555239265453629,1,0,A
4327,42,0.0047619047619047,0.2,0,1,0.830131884553819,3,24,8,1,0,0,-0.0098357501390413,0.4473901266314659,1,0,C
4328,102,0.0205882352941176,2.1,1,1,0.2206112889362825,3,26,4,4,0,0,-0.4278034128274103,0.8111922831760018,0,0,D
4329,143,0.0447552447552447,6.4,0,1,-0.5587100507954694,3,26,38,2,1,1,0.7374397680007698,-0.5555239265453629,1,1,D
4330,10,0.0699999999999999,0.7,0,1,-0.5587100507954694,3,26,33,4,0,0,-1.0104250032415003,-0.5555239265453629,1,0,A
4331,44,0.025,1.1,0,0,-0.5587100507954694,3,25,37,1,0,0,0.0408269968534882,-0.5555239265453629,0,0,C
4332,158,0.0379746835443038,6.0,1,1,0.5488474419514318,1,24,37,2,1,0,0.9274250692227556,2.4532182329851238,1,1,D
4333,12,0.0833333333333333,1.0,1,1,-0.5587100507954694,2,27,26,2,0,0,-0.9217651960045736,-0.5555239265453629,0,0,A
4334,59,0.0203389830508474,1.2,0,1,0.7885912484017965,1,25,26,1,0,0,0.4207975992974599,0.8111922831760018,1,0,B
4335,92,0.0206521739130434,1.9,0,0,-0.5587100507954694,2,26,29,1,0,0,1.2567329246741978,-0.5555239265453629,0,0,D
4336,82,0.0341463414634146,2.8,1,1,-0.5587100507954694,1,26,10,2,0,0,-0.0351671236353061,-0.5555239265453629,0,0,D
4337,44,0.0,0.0,0,0,-0.5587100507954694,2,25,19,4,0,0,-0.7951083285232496,-0.5555239265453629,0,0,A
4338,182,0.0175824175824175,3.2,0,0,-0.5587100507954694,2,24,2,2,0,1,1.231401551177933,-0.5555239265453629,0,0,D
4339,121,0.0033057851239669,0.4,0,1,-0.5587100507954694,1,24,30,2,0,0,0.4587946595418571,-0.5555239265453629,1,0,C
4340,38,0.0447368421052631,1.7,1,1,-0.5587100507954694,1,24,11,1,0,0,-0.1111612441241004,-0.5555239265453629,0,0,B
4341,92,0.0293478260869565,2.7,1,1,-0.5587100507954694,1,24,10,2,1,0,0.0914897438460177,-0.5555239265453629,0,1,D
4342,53,0.030188679245283,1.6,0,0,-0.5587100507954694,3,25,3,2,0,0,-0.4024720393311455,-0.5555239265453629,0,0,B
4343,45,0.0511111111111111,2.3,0,1,0.4960836282083695,1,25,7,3,1,0,-0.6937828345381906,0.2605728030004879,1,1,A
4344,63,0.0571428571428571,3.6,0,1,-0.5587100507954694,2,24,14,1,1,0,0.5221230932825192,-0.5555239265453629,1,1,D
4345,181,0.0447513812154696,8.1,0,1,-0.5587100507954694,1,25,28,1,0,0,3.5112251658417635,-0.5555239265453629,1,0,C
4346,184,0.0228260869565217,4.2,1,1,1.2346187781290114,3,25,1,2,1,1,1.2567329246741978,5.117823217405914,1,0,D
4347,33,0.0151515151515151,0.5,1,1,1.7981126273730204,1,24,21,3,1,0,-0.7951083285232496,0.7816948110237422,1,0,B
4348,22,0.009090909090909,0.2,0,1,-0.5587100507954694,1,25,33,3,0,0,-0.8879900313428871,-0.5555239265453629,1,0,A
4349,99,0.0272727272727272,2.7,0,0,-0.5587100507954694,1,26,33,2,0,0,0.1801495510829445,-0.5555239265453629,0,0,D
4350,44,0.0227272727272727,1.0,0,0,1.9497464393875372,2,27,18,3,0,0,-0.7022266257036122,1.3421467819166757,0,0,B
4351,101,0.0336633663366336,3.4,1,1,-0.5587100507954694,2,25,39,4,0,0,-0.4341362562014765,-0.5555239265453629,0,0,D
4352,32,0.0625,2.0,1,1,-0.5587100507954694,2,27,3,1,0,0,-0.2631494851016892,-0.5555239265453629,1,0,C
4353,59,0.0452542372881355,2.67,0,1,-0.5587100507954694,1,24,16,4,0,0,-0.7001156779122567,-0.5555239265453629,1,0,B
4354,25,0.02,0.5,1,1,-0.5587100507954694,2,25,36,2,0,0,-0.7571112682788524,-0.5555239265453629,1,0,A
4355,140,0.04,5.6,0,0,-0.5587100507954694,1,24,16,3,0,1,0.1083773261768609,-0.5555239265453629,0,0,D
4356,29,0.0258620689655172,0.75,0,1,-0.5587100507954694,3,30,10,1,0,0,-0.3391436055904835,-0.5555239265453629,1,0,B
4357,35,0.02,0.7,0,0,-0.5587100507954694,1,24,19,1,0,0,-0.1871553646128948,-0.5555239265453629,0,0,A
4358,141,0.0446808510638297,6.3,1,1,-0.5587100507954694,1,25,14,4,1,1,-0.1808225212388286,-0.5555239265453629,1,1,D
4359,75,0.0266666666666666,2.0,0,0,0.0436660984187709,3,24,11,4,0,0,-0.5987901839271976,0.2212428401308084,0,0,C
4360,58,0.0482758620689655,2.8,0,1,-0.5587100507954694,1,26,12,2,0,0,-0.3391436055904835,-0.5555239265453629,1,0,D
4361,41,0.0268292682926829,1.1,0,0,-0.5587100507954694,1,24,43,2,0,0,-0.5544602803087342,-0.5555239265453629,0,0,A
4362,42,0.0476190476190476,2.0,1,1,2.1100450406600264,2,25,30,2,0,0,-0.5417945935606018,1.3716442540689353,0,0,B
4363,55,0.02,1.1,0,0,-0.5587100507954694,2,26,2,3,0,0,-0.6093449228839746,-0.5555239265453629,0,0,A
4364,18,0.0166666666666666,0.3,0,1,2.1100450406600264,2,26,4,4,0,0,-0.9597622562489708,0.2704052937179078,1,0,A
4365,75,0.0306666666666666,2.3,0,0,-0.5587100507954694,3,24,35,4,1,0,-0.5987901839271976,-0.5555239265453629,0,1,C
4366,85,0.0294117647058823,2.5,0,0,-0.5587100507954694,1,24,2,2,0,0,0.002829936609091,-0.5555239265453629,0,0,C
4367,43,0.0255813953488372,1.1,0,0,-0.5587100507954694,2,24,28,4,0,0,-0.8014411718973159,-0.5555239265453629,0,0,B
4368,149,0.0261744966442953,3.9,1,1,0.6656421172404411,1,25,15,2,0,0,0.8134338884895641,2.5810406123115817,1,0,C
4369,25,0.04,1.0,1,1,-0.5587100507954694,2,24,7,2,1,0,-0.7571112682788524,-0.5555239265453629,1,1,B
4370,19,0.0210526315789473,0.4,1,1,2.541460337399073,2,25,25,4,0,0,-0.9534294128749046,0.4572226173488857,1,0,A
4371,18,0.0222222222222222,0.4,0,0,-0.5587100507954694,3,24,3,1,0,0,-0.6177887140493962,-0.5555239265453629,0,0,B
4372,13,0.0461538461538461,0.6,0,1,-0.5587100507954694,2,25,39,4,0,0,-0.9914264731193018,-0.5555239265453629,1,0,A
4373,41,0.0585365853658536,2.4,0,0,-0.5587100507954694,2,24,10,1,0,0,-0.0351671236353061,-0.5555239265453629,0,0,C
4374,139,0.0309352517985611,4.3,0,1,-0.5587100507954694,1,24,6,1,0,0,2.447307478998643,-0.5555239265453629,1,0,C
4375,62,0.0375806451612903,2.33,1,1,0.6496087866953252,1,24,15,3,1,0,-0.5502383847260234,0.7325323574366427,1,0,B
4376,51,0.0392156862745098,2.0,0,0,0.8990133184869441,1,24,10,3,0,0,-0.643120087545661,0.7226998667192228,0,0,A
4377,71,0.0422535211267605,3.0,0,1,1.6321391993329857,1,25,15,3,0,0,-0.474244264237229,2.118913548592847,1,0,D
4378,145,0.0186206896551724,2.7,0,1,-0.5587100507954694,3,25,8,1,0,1,2.599295719976231,-0.5555239265453629,1,0,D
4379,45,0.0266666666666666,1.2,0,1,1.1950432950181422,2,26,12,4,0,0,-0.7887754851491835,0.8013597924585819,1,0,B
4380,53,0.0358490566037735,1.9,0,1,-0.5587100507954694,3,25,17,4,0,0,-0.7381127381566539,-0.5555239265453629,1,0,A
4381,64,0.0234375,1.5,0,1,-0.5587100507954694,3,24,13,1,0,0,0.5474544667787838,-0.5555239265453629,1,0,B
4382,39,0.0205128205128205,0.8,0,1,-0.5587100507954694,1,25,8,4,0,0,-0.8267725453935806,-0.5555239265453629,1,0,A
4383,38,0.0578947368421052,2.2,0,0,-0.5587100507954694,3,26,34,3,1,0,-0.7528893726961418,-0.5555239265453629,0,1,B
4384,85,0.0294117647058823,2.5,0,1,-0.5587100507954694,1,24,4,3,0,0,-0.3560311879213267,-0.5555239265453629,1,0,D
4385,61,0.0442622950819672,2.7,1,1,-0.5587100507954694,2,25,20,3,0,0,-0.5586821758914451,-0.5555239265453629,0,0,C
4386,23,0.0521739130434782,1.2,1,1,2.5990405387838598,3,24,32,1,0,0,-0.4911318465680722,0.6932023945669631,1,0,B
4387,122,0.0196721311475409,2.4,0,0,0.9881679003409128,1,26,27,1,0,0,2.016674129562141,2.6891980102032007,0,0,C
4388,72,0.0097222222222222,0.7,0,0,-0.5587100507954694,3,25,12,4,0,0,-0.6177887140493962,-0.5555239265453629,0,0,B
4389,123,0.0593495934959349,7.3,0,0,-0.5587100507954694,1,26,21,1,0,0,2.042005503058406,-0.5555239265453629,0,0,B
4390,40,0.04,1.6,1,1,-0.5587100507954694,1,26,32,1,1,0,-0.0604984971315709,-0.5555239265453629,1,1,B
4391,62,0.0451612903225806,2.8,0,1,-0.5587100507954694,2,26,26,4,0,0,-0.6811171477900582,-0.5555239265453629,1,0,C
4392,113,0.0292035398230088,3.3,1,1,-0.5587100507954694,1,24,22,2,0,0,0.357469165556798,-0.5555239265453629,0,0,D
4393,81,0.0469135802469135,3.8,0,0,-0.5587100507954694,2,25,27,4,0,0,-0.5607931236828004,-0.5555239265453629,0,0,D
4394,59,0.0271186440677966,1.6,0,0,-0.5587100507954694,1,24,0,4,0,0,-0.7001156779122567,-0.5555239265453629,0,0,A
4395,25,0.0279999999999999,0.7,0,0,1.7974194442323828,2,26,31,2,0,0,-0.7571112682788524,0.4572226173488857,0,0,A
4396,25,0.024,0.6,1,1,-0.5587100507954694,2,25,41,4,0,0,-0.9154323526305074,-0.5555239265453629,1,0,A
4397,14,0.0357142857142857,0.5,0,1,-0.5587100507954694,3,25,5,4,0,0,-0.9850936297452356,-0.5555239265453629,1,0,A
4398,19,0.0052631578947368,0.1,0,1,-0.5587100507954694,1,25,23,1,0,0,-0.5924573405531314,-0.5555239265453629,1,0,A
4399,61,0.040983606557377,2.5,0,0,-0.5587100507954694,3,26,37,1,0,0,0.4714603462899895,-0.5555239265453629,0,0,D
4400,21,0.0047619047619047,0.1,0,0,-0.5587100507954694,1,25,23,1,0,0,-0.5417945935606018,-0.5555239265453629,0,0,A
4401,44,0.0302272727272727,1.33,0,1,-0.5587100507954694,1,24,10,1,0,0,0.0408269968534882,-0.5555239265453629,1,0,A
4402,42,0.0357142857142857,1.5,1,1,-0.5587100507954694,1,25,35,3,0,0,-0.7191142080344552,-0.5555239265453629,0,0,A
4403,52,0.0269230769230769,1.4,0,0,1.7177966961741225,3,30,25,1,1,0,0.2434779848236065,1.479801651960554,0,1,B
4404,112,0.0,0.0,0,0,-0.5587100507954694,1,26,24,1,0,0,1.7633603945994936,-0.5555239265453629,0,0,D
4405,34,0.0117647058823529,0.4,0,0,-0.5587100507954694,3,24,5,1,0,0,-0.2124867381091596,-0.5555239265453629,0,0,C
4406,83,0.0204819277108433,1.7,0,1,1.1293579287396331,3,26,35,2,0,0,-0.0225014368871737,1.85343629922251,1,0,D
4407,24,0.0166666666666666,0.4,0,1,2.705749302145628,2,25,25,4,0,0,-0.9217651960045736,0.791527301741162,1,0,B
4408,71,0.0239436619718309,1.7,1,1,-0.5587100507954694,2,24,13,2,0,0,-0.1744896778647624,-0.5555239265453629,1,0,A
4409,181,0.0127071823204419,2.3,1,1,-0.5587100507954694,2,24,40,2,1,1,1.2187358644298008,-0.5555239265453629,1,0,D
4410,75,0.0026666666666666,0.2,0,1,0.2190414330001322,3,24,19,4,0,0,-0.5987901839271976,0.4473901266314659,1,0,C
4411,153,0.0196078431372549,3.0,0,0,-0.5587100507954694,1,25,14,2,0,0,0.8640966354820937,-0.5555239265453629,0,0,D
4412,75,0.024,1.8,1,1,-0.5587100507954694,2,25,-2,2,0,0,-0.1238269308722328,-0.5555239265453629,1,0,C
4413,19,0.0210526315789473,0.4,0,0,-0.5587100507954694,2,24,10,4,0,0,-0.9534294128749046,-0.5555239265453629,0,0,B
4414,31,0.0483870967741935,1.5,1,1,-0.5587100507954694,2,27,2,4,0,0,-0.8774352923861102,-0.5555239265453629,0,0,B
4415,178,0.047752808988764,8.5,0,1,-0.5587100507954694,1,25,8,3,1,1,0.4292413904628816,-0.5555239265453629,1,1,D
4416,65,0.023076923076923,1.5,1,1,1.3768705649854396,1,25,35,2,0,0,-0.2504837983535568,1.6076240312870127,0,0,C
4417,8,0.0375,0.3,0,0,6.375287552896936,1,24,25,1,0,0,-0.871102449012044,0.3982276730443664,0,0,A
4418,92,0.0119565217391304,1.1,0,1,-0.5587100507954694,1,26,28,2,0,0,0.0914897438460177,-0.5555239265453629,1,0,B
4419,145,0.0124137931034482,1.8,0,1,0.2221966114333801,1,25,34,4,0,1,-0.1554911477425638,1.391309235503775,1,0,D
4420,85,0.0435294117647058,3.7,0,0,1.2712934404882992,3,25,17,1,0,0,1.0794133102003445,2.118913548592847,0,0,D
4421,149,0.0315436241610738,4.7,0,1,-0.5587100507954694,1,24,38,1,0,0,2.7006212139612904,-0.5555239265453629,1,0,C
4422,9,0.0666666666666666,0.6,1,1,5.795468738384282,2,25,38,4,0,0,-1.0167578466155665,0.4277251451966261,1,0,A
